주키 값,대표제목,대체제목,작성자,편찬자,발신자,주제,자료유형,식별자,발행자,발행일,생성일,갱신일,원자료 발행일,원자료 생성일,사건 발생일,초록,목차정보,파일형식,부분자료,의존자료,단위,파일경로,메타데이터센터명
"COMMT00051","구경.30 카빈소총탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00051","","20041018","20041110","20041004","","20041019","","● 영문 : Caliber .30 Carbine Ball M1
● 시대 : 현대
● 유형 : 소총탄
● 제원 : 길이 42.6mm, 무게 12.7g, 생산국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://www.world.guns.ru/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0051.jpg","WMK"
"COMMT00052","구경 7.62밀리 모신나간트 카빈소총","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00052","","20041018","20041110","","","20041019","","● 영문 : Caliber 7.62mm Mossin Nagant Carbine Rifle
● 시대 : 현대
● 유형 : 소총
● 제원 : 길이 1,020mm(M1944), 무게 3.7kg(M1944), 생산국 소련
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.world.guns.ru/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0052.jpg","WMK"
"COMMT00053","식량/현금영수증철","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00053","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 증명서
● 제원 : 가로 길이 130mm, 세로 길이 35mm, 제작국 베트남
● 재질 : 종이
● 참고문헌 : 베트남 전쟁, http://www.vietnamwar.net/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0053.jpg","WMK"
"COMMT00054","구경 57밀리 무반동총 TYPE 36","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00054","","20041018","20041110","20041004","","20041019","","● 영문 : 57mm Caliber Type 36 Recoiless Gun
● 시대 : 현대
● 유형 : 무반동총
● 제원 : 길이 1,375mm, 무게 18.6kg, 생산국 중국
● 재질 : 금속
● 참고문헌 : 베트남전쟁, http://www.vietnamwar.net/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0054.jpg","WMK"
"COMMT00055","구조용 헬리콥터 벨H-13","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00055","","20041018","20041110","20040915","","20041019","","● 영문 : Bell H-13 Sioux Helicopter
● 시대 : 현대
● 유형 : 항공기
● 제원 : 길이 1,320.8mm, 무게 708.5kg, 생산국 미국 벨 사(社)
● 재질 : 금속
● 참고문헌 : http://www.highgallery.com/military-helicopters-h-13.html","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0055.jpg","WMK"
"COMMT00056","82밀리 박격포","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00056","","20041018","20041110","20040915","","20041019","","● 영문 : 82mm Mortar M1937
● 시대 : 현대
● 유형 : 박격포
● 제원 : 길이 1,219mm, 무게 45kg(포열), 생산국 소련
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.rt66.com/~korteng/SmallArms/arms.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0056.jpg","WMK"
"COMMT00057","구경 75밀리 무반동총 TYPE 56","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00057","","20041018","20041110","20041004","","20041019","","● 영문 : 75mm Caliber Type 56 Recoiless Gun
● 시대 : 현대
● 유형 : 박격포
● 제원 : 길이 1,219mm, 무게 45kg(포열), 생산국 소련, 중국
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, 적장비, http://www.vietnamwar.net/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0057.jpg","WMK"
"COMMT00058","구경 7.62밀리 기관총 M18 :TYPE 63","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00058","","20041018","20041110","20041004","","20041019","","● 영문 : 7.62mm Caliber M18 Type 63 Heavy Machine Gun
● 시대 : 현대
● 유형 : 기관총
● 제원 : 길이 1,115mm, 무게 41.2kg, 생산국 소련, 중국
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, 적장비, http://www.vietnamwar.net/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0058.jpg","WMK"
"COMMT00059","구경 9밀리 권총 마카로프","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00059","","20041018","20041110","","","20041019","","● 영문 : Makarov PM(Pistolet Makarova)
● 시대 : 현대
● 유형 : 권총
● 제원 : 길이 161mm, 무게 727g, 생산국 소련
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.world.guns.ru/handguns/hg21-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0059.jpg","WMK"
"COMMT00060","구경 7.62밀리 권총 66식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00060","","20041018","20041110","","","20041019","","● 영문 : Type 66 Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 길이 330mm, 무게 1.27kg, 생산국 중국
● 재질 : 금속
● 참고문헌 : Small arms of the World, http://www.vietnamwar.net/, http://www.world.guns.ru/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0060.jpg","WMK"
"COMMT00061","구경 7.62밀리 권총 68식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00061","","20041018","20041110","","","20041019","","● 영문 : 7.65mm Caliber Type 68 Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 길이 185mm, 무게 790g, 생산국 북한
● 재질 : 금속
● 참고문헌 : Small arms of the World","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0061.jpg","WMK"
"COMMT00062","구경 7.62밀리 권총 TT","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00062","","20041018","20041110","","","20041019","","● 영문 : 7.62mm Caliber Tula Tokareva Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 길이 195mm, 무게 854g, 생산국 소련
● 재질 : 금속
● 참고문헌 : Small arms of the World, http://www.world.guns.ru/handguns/hg20-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0062.jpg","WMK"
"COMMT00063","구경 7.62밀리 권총 64식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00063","","20041018","20041110","20040915","","20041019","","● 영문 : Type 64 Silence Pistol
● 시대 : 현대
● 유형 : 권총
● 제원 : 전체 길이 172mm, 무게 0.625kg, 제작국 북한
● 재질 : 금속
● 참고문헌 : Small arms of the World","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0063.jpg","WMK"
"COMMT00064","구경 7.62밀리 슈파긴 기관단총 PPSH-41","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00064","","20041018","20041110","","","20041019","","● 영문 : PPsh41 Sub Machine Gun(Pistolet-Pulemet Shpagina PPsh41)
● 시대 : 현대
● 유형 : 소총 기관단총
● 제원 : 길이 840mm, 무게 3.5kg, 제작국 소련
● 재질 : 금속, 목재
● 참고문헌 : Weapons and Tactics of the Soviet Army, http://www.vietnam-war.info/weapons/ppsh41_sub_machine_gun.php","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0064.jpg","WMK"
"COMMT00065","구경 7.62밀리 소총 AK-58가목식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00065","","20041018","20041110","","","20041019","","● 영문 : 7.62mm Caliber AK-58(Avtomat Kalashnikova-58) Assault Rifle, Type Combination Timber
● 시대 : 현대
● 유형 : 소총(돌격소총)
● 제원 : 길이 890mm, 무게 3.445kg, 생산국 북한
● 재질 : 금속, 목재
● 참고문헌 : Small arms of the World, http://www.world.guns.ru/assault/as49-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0065.jpg","WMK"
"COMMT00066","구경 7.62밀리 기관총 RP-46","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00066","","20041018","20041110","20040908","","20041019","","● 영문 : 7.62mm Caliber RP-46(Rotnyj Pulemet-46) light machine gun
● 시대 : 현대
● 유형 : 경기관총
● 제원 : 길이 1,270mm, 무게 13kg, 생산국 소련
● 재질 : 금속, 목재
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.world.guns.ru/machine/mg34-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0066.jpg","WMK"
"COMMT00067","60밀리 박격포","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00067","","20041018","20041110","","","20041019","","● 시대 : 현대
● 유형 : 박격포
● 제원 : 길이 98.7cm, 무게 17.8kg, 생산국 대한민국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, www.rt66.com/~korteng/SmallArms/ 60mm.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0067.jpg","WMK"
"COMMT00068","구경 40밀리 대전차 로켓발사기 RPG-2","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00068","","20041018","20041110","20041004","","20041019","","● 영문 : Ruchnoi Protivotankovii Granatomet-2(RPG-2)
● 시대 : 현대
● 유형 : 로켓 발사기
● 제원 : 길이 950mm, 무게 2.86kg, 생산국 소련
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.russianwarrior.com/STMMain.htm?1947weapon_RPG2.htm&1","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0068.jpg","WMK"
"COMMT00069","구경 40밀리 대전차 로켓발사기 RPG-7","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00069","","20041018","20041110","","","20041019","","● 영문 : Ruchnoi Protivotankovii Granatomet-7(RPG-7)
● 시대 : 현대
● 유형 : 로켓 발사기
● 제원 : 길이 970mm, 무게 7.9kg, 생산국 소련
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.defense-update.com/products/r/rpg.htm, http://www.globalsecurity.org/military/world/russia/rpg-7.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0069.jpg","WMK"
"COMMT00070","F-1 수류탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00070","","20041018","20041110","20040915","","20041019","","● 영문 : The F-1 Fragmentation Grenade, Limonka
● 시대 : 현대
● 유형 : 수류탄
● 제원 : 길이 124mm, 무게 600g, 생산국 소련 아르세날즈
● 재질 : 금속
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.russianwarrior.com/STMMain.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0070.jpg","WMK"
"COMMT00071","구경 7.62밀리 덱타레브 기관총 RPD","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00071","","20041018","20041110","20040908","","20041019","","● 영문 : Ruchnoy Pulemet Degtyarova(RPD ; Degtyarov Light Machine Gun)
● 시대 : 현대
● 유형 : 기관총
● 제원 : 길이 1,037mm, 무게 7.1kg, 생산국 소련
● 재질 : 금속, 목재
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.world.guns.ru/machine/mg14-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0071.jpg","WMK"
"COMMT00072","구경 7.62밀리 소총 AK-58 접철식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00072","","20041018","20041110","","","20041019","","● 영문 : AK-58 Assault Rifle
● 시대 : 현대
● 유형 : 소총(돌격 소총)
● 제원 : 길이 870mm, 무게 3.445kg, 생산국 소련
● 재질 : 금속, 목재
● 참고문헌 : Weapon and Tactics of the Soviet Army, http://www.fact-index.com/a/ak/ak_47.html","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0072.jpg","WMK"
"COMMT00073","구경 7.62밀리 덱타레브 기관총 A-15","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00073","","20041018","20041110","20041004","","20041019","","● 영문 : DPM Degtyaryova A-15 Light Machine Gun
● 시대 : 현대
● 유형 : 경기관총
● 제원 : 길이 1,270mm, 무게 9.1kg, 생산국 소련, 중국
● 재질 : 금속, 목재
● 참고문헌 : 베트남전쟁, Weapon and Tactics of the Soviet Army","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0073.jpg","WMK"
"COMMT00074","구경 7.62밀리 덱타레브 기관총 RPD 56식","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00074","","20041018","20041110","20040908","","20041019","","● 영문 : RPD(Ruchnoy Pulemet Degtyarova) Type56 : Degtyarov Light Machine Gun
● 시대 : 현대
● 유형 : 경기관총
● 제원 : 길이 1,037mm, 무게 7.1kg, 생산국 중국
● 재질 : 금속, 목재
● 참고문헌 : 베트남전쟁, http://www.world.guns.ru/machine/mg14-e.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0074.jpg","WMK"
"COMMT00075","터키 사제 권총","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00075","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 권총(신호용 권총)
● 제원 : 길이 292mm, 총구 지름 160mm, 생산국 터키 사바하틴 우스타(Sabahattin Usta) 사(社)
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제7권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0075.jpg","WMK"
"COMMT00076","터키 탄피","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00076","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 권총 탄피
● 제원 : 지름 12mm, 길이 81mm, 생산국 터키
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제7권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0076.jpg","WMK"
"COMMT00077","수통컵 : 연천지역 발굴품","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00077","","20041018","20041110","20041004","","20041019","","● 유형 : 병사 개인 지급 물품
● 제원 : 지름 75mm, 높이 55mm, 무게 350g, 생산국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권
● 유형 : 병사 개인 지급 물품
● 제원 : 지름 75mm, 높이 55mm, 무게 350g, 생산국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0077.jpg","WMK"
"COMMT00078","수통 : 연천지역 발굴품","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00078","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 병사 개인 지급 물품
● 제원 : 길이 375mm, 높이 270mm, 무게 780g, 생산국 미국
● 재질 : 금속
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0078.jpg","WMK"
"COMMT00079","밥그릇","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00079","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 지름 225mm, 무게 735g
● 재질 : 금속, 목재
● 참고문헌 : 한국전쟁사 제3권","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0079.jpg","WMK"
"COMMT00080","밥그릇","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00080","","20041018","20041110","20041004","","20041019","","● 시대 : 현대
● 유형 : 식기
● 제원 : 지름 240mm, 무게 1.23kg, 생산국 베트남
● 재질 : 사기
● 참고문헌 : 베트남전쟁, http://www.spartacus.schoolnet.co.uk/vietnam.html, http://www.vietnamwar.net/","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0080.jpg","WMK"
"COMMT00081","구경 .30 M1소총 철갑탄","","전쟁기념관","전쟁기념관","","WMKCOMMT","text","http://www.warmemo.co.kr/view.php?type=1%38pkey=COMMT00081","","20041018","20041110","20041004","","20041019","","● 영문 : Cartridge, Caliber .30 Armor Piercing M2
● 시대 : 현대
● 유형 : 총탄(철갑탄)
● 제원 : 길이 84.84mm, 무게 27.47g, 생산국 미국
● 재질 : 금속
● 참고문헌 : 육군 무기체계 50년 발전사, http://masterpostemple.bravepages.com/3006Mil.htm","","text/xml","","","2","http://opendata.mnd.go.kr/warhstr/warmemoimage/COMMT/0081.JPG","WMK"
